File, Line, Error
memory_leak.c , 453 , " long line [size|P3] Line with 141 characters exceeds limit of 100"
memory_leak.c , 513 , " long line [size|P3] Line with 137 characters exceeds limit of 100"
memory_leak.c , 546 , " high npath complexity [size|P2] NPath Complexity Number 387420489 exceeds limit of 200"
memory_leak.c , 546 , " long method [size|P3] Method with 92 lines exceeds limit of 50"
memory_leak.c , 419 , " long variable name [naming|P3] Length of variable name `memory_leak_0016_gbl_ptr` is 24, which is longer than the threshold of 20"
memory_leak.c , 440 , " long variable name [naming|P3] Length of variable name `memory_leak_0017_gbl_doubleptr` is 30, which is longer than the threshold of 20"
memory_leak.c , 473 , " goto statement [basic|P3]"
memory_leak.c , 546 , " high cyclomatic complexity [size|P2] Cyclomatic Complexity Number 37 exceeds limit of 10"
double_lock.c , 37 , " unused method parameter [unused|P3] The parameter 'pram' is unused."
double_lock.c , 90 , " unused method parameter [unused|P3] The parameter 'pram' is unused."
double_lock.c , 149 , " unused method parameter [unused|P3] The parameter 'pram' is unused."
double_lock.c , 40 , " short variable name [naming|P3] Length of variable name `ip` is 2, which is shorter than the threshold of 3"
double_lock.c , 195 , " short variable name [naming|P3] Length of variable name `ip` is 2, which is shorter than the threshold of 3"
double_lock.c , 211 , " short variable name [naming|P3] Length of variable name `ip` is 2, which is shorter than the threshold of 3"
double_lock.c , 226 , " short variable name [naming|P3] Length of variable name `t1` is 2, which is shorter than the threshold of 3"
double_lock.c , 227 , " short variable name [naming|P3] Length of variable name `t2` is 2, which is shorter than the threshold of 3"
double_lock.c , 50 , " useless parentheses [redundant|P3]"
double_lock.c , 100 , " useless parentheses [redundant|P3]"
double_lock.c , 159 , " useless parentheses [redundant|P3]"
double_lock.c , 205 , " useless parentheses [redundant|P3]"
double_lock.c , 219 , " useless parentheses [redundant|P3]"
double_lock.c , 45 , " long line [size|P3] Line with 119 characters exceeds limit of 100"
double_lock.c , 96 , " long line [size|P3] Line with 123 characters exceeds limit of 100"
double_lock.c , 143 , " long line [size|P3] Line with 119 characters exceeds limit of 100"
double_lock.c , 213 , " long line [size|P3] Line with 124 characters exceeds limit of 100"
double_lock.c , 27 , " long variable name [naming|P3] Length of variable name `double_lock_001_glb_mutex` is 25, which is longer than the threshold of 20"
double_lock.c , 35 , " long variable name [naming|P3] Length of variable name `double_lock_001_glb_data` is 24, which is longer than the threshold of 20"
double_lock.c , 81 , " long variable name [naming|P3] Length of variable name `double_lock_002_glb_mutex` is 25, which is longer than the threshold of 20"
double_lock.c , 88 , " long variable name [naming|P3] Length of variable name `double_lock_002_glb_data` is 24, which is longer than the threshold of 20"
double_lock.c , 131 , " long variable name [naming|P3] Length of variable name `double_lock_003_glb_mutex` is 25, which is longer than the threshold of 20"
double_lock.c , 138 , " long variable name [naming|P3] Length of variable name `double_lock_003_glb_data` is 24, which is longer than the threshold of 20"
double_lock.c , 190 , " long variable name [naming|P3] Length of variable name `double_lock_004_glb_mutex1` is 26, which is longer than the threshold of 20"
null_pointer.c , 303 , " dead code [basic|P2]"
null_pointer.c , 259 , " constant conditional operator [basic|P2]"
null_pointer.c , 354 , " constant conditional operator [basic|P2]"
null_pointer.c , 24 , " short variable name [naming|P3] Length of variable name `p` is 1, which is shorter than the threshold of 3"
null_pointer.c , 35 , " short variable name [naming|P3] Length of variable name `p` is 1, which is shorter than the threshold of 3"
null_pointer.c , 48 , " short variable name [naming|P3] Length of variable name `pp` is 2, which is shorter than the threshold of 3"
null_pointer.c , 49 , " short variable name [naming|P3] Length of variable name `p` is 1, which is shorter than the threshold of 3"
null_pointer.c , 66 , " short variable name [naming|P3] Length of variable name `s` is 1, which is shorter than the threshold of 3"
null_pointer.c , 67 , " short variable name [naming|P3] Length of variable name `p` is 1, which is shorter than the threshold of 3"
null_pointer.c , 98 , " short variable name [naming|P3] Length of variable name `u` is 1, which is shorter than the threshold of 3"
null_pointer.c , 99 , " short variable name [naming|P3] Length of variable name `p` is 1, which is shorter than the threshold of 3"
null_pointer.c , 109 , " short variable name [naming|P3] Length of variable name `a` is 1, which is shorter than the threshold of 3"
null_pointer.c , 110 , " short variable name [naming|P3] Length of variable name `p` is 1, which is shorter than the threshold of 3"
null_pointer.c , 121 , " short variable name [naming|P3] Length of variable name `p` is 1, which is shorter than the threshold of 3"
null_pointer.c , 122 , " short variable name [naming|P3] Length of variable name `a` is 1, which is shorter than the threshold of 3"
null_pointer.c , 140 , " short variable name [naming|P3] Length of variable name `p` is 1, which is shorter than the threshold of 3"
null_pointer.c , 149 , " short variable name [naming|P3] Length of variable name `p` is 1, which is shorter than the threshold of 3"
null_pointer.c , 167 , " short variable name [naming|P3] Length of variable name `p` is 1, which is shorter than the threshold of 3"
null_pointer.c , 168 , " short variable name [naming|P3] Length of variable name `p1` is 2, which is shorter than the threshold of 3"
null_pointer.c , 180 , " short variable name [naming|P3] Length of variable name `p` is 1, which is shorter than the threshold of 3"
null_pointer.c , 181 , " short variable name [naming|P3] Length of variable name `p1` is 2, which is shorter than the threshold of 3"
null_pointer.c , 182 , " short variable name [naming|P3] Length of variable name `p2` is 2, which is shorter than the threshold of 3"
null_pointer.c , 195 , " short variable name [naming|P3] Length of variable name `p` is 1, which is shorter than the threshold of 3"
null_pointer.c , 212 , " short variable name [naming|P3] Length of variable name `p` is 1, which is shorter than the threshold of 3"
null_pointer.c , 232 , " short variable name [naming|P3] Length of variable name `p` is 1, which is shorter than the threshold of 3"
null_pointer.c , 246 , " short variable name [naming|P3] Length of variable name `a` is 1, which is shorter than the threshold of 3"
null_pointer.c , 280 , " short variable name [naming|P3] Length of variable name `i` is 1, which is shorter than the threshold of 3"
null_pointer.c , 280 , " short variable name [naming|P3] Length of variable name `j` is 1, which is shorter than the threshold of 3"
null_pointer.c , 299 , " short variable name [naming|P3] Length of variable name `i` is 1, which is shorter than the threshold of 3"
null_pointer.c , 299 , " short variable name [naming|P3] Length of variable name `j` is 1, which is shorter than the threshold of 3"
null_pointer.c , 334 , " short variable name [naming|P3] Length of variable name `i` is 1, which is shorter than the threshold of 3"
null_pointer.c , 350 , " short variable name [naming|P3] Length of variable name `i` is 1, which is shorter than the threshold of 3"
null_pointer.c , 227 , " useless parentheses [redundant|P3]"
null_pointer.c , 373 , " high ncss method [size|P2] Method of 35 non-commenting source statements exceeds limit of 30"
null_pointer.c , 343 , " avoid branching statement as last in loop [convention|P2]"
null_pointer.c , 365 , " avoid branching statement as last in loop [convention|P2]"
null_pointer.c , 259 , " long line [size|P3] Line with 123 characters exceeds limit of 100"
null_pointer.c , 266 , " long line [size|P3] Line with 123 characters exceeds limit of 100"
null_pointer.c , 309 , " long line [size|P3] Line with 130 characters exceeds limit of 100"
null_pointer.c , 354 , " long line [size|P3] Line with 130 characters exceeds limit of 100"
null_pointer.c , 373 , " high npath complexity [size|P2] NPath Complexity Number 129140163 exceeds limit of 200"
null_pointer.c , 373 , " long method [size|P3] Method with 86 lines exceeds limit of 50"
null_pointer.c , 131 , " long variable name [naming|P3] Length of variable name `null_pointer_008_glb_001` is 24, which is longer than the threshold of 20"
null_pointer.c , 247 , " long variable name [naming|P3] Length of variable name `null_pointer_015_gbl_ptr` is 24, which is longer than the threshold of 20"
null_pointer.c , 268 , " long variable name [naming|P3] Length of variable name `null_pointer_016_gbl_doubleptr` is 30, which is longer than the threshold of 20"
null_pointer.c , 301 , " goto statement [basic|P3]"
null_pointer.c , 373 , " high cyclomatic complexity [size|P2] Cyclomatic Complexity Number 35 exceeds limit of 10"
st_cross_thread_access.c , 217 , " unused method parameter [unused|P3] The parameter 'pram' is unused."
st_cross_thread_access.c , 246 , " unused method parameter [unused|P3] The parameter 'pram' is unused."
st_cross_thread_access.c , 377 , " unused method parameter [unused|P3] The parameter 'pram' is unused."
st_cross_thread_access.c , 403 , " unused method parameter [unused|P3] The parameter 'pram' is unused."
st_cross_thread_access.c , 43 , " short variable name [naming|P3] Length of variable name `th` is 2, which is shorter than the threshold of 3"
st_cross_thread_access.c , 53 , " short variable name [naming|P3] Length of variable name `ip` is 2, which is shorter than the threshold of 3"
st_cross_thread_access.c , 62 , " short variable name [naming|P3] Length of variable name `th` is 2, which is shorter than the threshold of 3"
st_cross_thread_access.c , 68 , " short variable name [naming|P3] Length of variable name `ip` is 2, which is shorter than the threshold of 3"
st_cross_thread_access.c , 78 , " short variable name [naming|P3] Length of variable name `t1` is 2, which is shorter than the threshold of 3"
st_cross_thread_access.c , 79 , " short variable name [naming|P3] Length of variable name `t2` is 2, which is shorter than the threshold of 3"
st_cross_thread_access.c , 216 , " short variable name [naming|P3] Length of variable name `a` is 1, which is shorter than the threshold of 3"
st_cross_thread_access.c , 236 , " short variable name [naming|P3] Length of variable name `a` is 1, which is shorter than the threshold of 3"
st_cross_thread_access.c , 264 , " short variable name [naming|P3] Length of variable name `t1` is 2, which is shorter than the threshold of 3"
st_cross_thread_access.c , 264 , " short variable name [naming|P3] Length of variable name `t2` is 2, which is shorter than the threshold of 3"
st_cross_thread_access.c , 299 , " short variable name [naming|P3] Length of variable name `ip` is 2, which is shorter than the threshold of 3"
st_cross_thread_access.c , 300 , " short variable name [naming|P3] Length of variable name `i` is 1, which is shorter than the threshold of 3"
st_cross_thread_access.c , 327 , " short variable name [naming|P3] Length of variable name `ip` is 2, which is shorter than the threshold of 3"
